theoretical_quantiles,sample_quantiles,qq_line
-1.4713676959604962,-0.7000000476837158,-1.1752896940737114
-1.465567849462129,-0.7000000476837158,-1.1706641925751102
-1.4598168872364425,-0.7000000476837158,-1.166077677328405
-1.4541138050632776,-0.7000000476837158,-1.1615293474465629
-1.4484576298034388,-0.7000000476837158,-1.1570184268302846
-1.442847418114032,-0.7000000476837158,-1.1525441631434565
-1.4372822552298965,-0.7000000476837158,-1.148105826841319
-1.4317612538070845,-0.7000000476837158,-1.143702710248115
-1.4262835528246167,-0.6999999284744263,-1.1393341266812176
-1.4208483165410106,-0.6999999284744263,-1.1349994096189386
-1.4154547335023264,-0.6999998092651367,-1.1306979119094238
-1.4101020155986936,-0.6999998092651367,-1.1264290050182133
-1.4047893971664915,-0.6999998092651367,-1.1221920783122108
-1.3995161341335476,-0.6999998092651367,-1.1179865383779612
-1.3942815032048959,-0.6999998092651367,-1.113811808372276
-1.3890848010867982,-0.6000003814697266,-1.1096673274033724
-1.3839253437468766,-0.6000001430511475,-1.1055525499408145
-1.3788024657083615,-0.6000001430511475,-1.1014669452526604
-1.3737155193765644,-0.6000000238418579,-1.0974099968683102
-1.368663874395834,-0.6000000238418579,-1.0933812020656635
-1.3636469170353314,-0.6000000238418579,-1.089380071381264
-1.3586640496020979,-0.6000000238418579,-1.0854061281422074
-1.353714689879953,-0.6000000238418579,-1.0814589080186503
-1.3487982705928776,-0.6000000238418579,-1.0775379585958473
-1.3439142388915961,-0.6000000238418579,-1.0736428389646893
-1.3390620558621649,-0.6000000238418579,-1.0697731193297921
-1.3342411960554403,-0.6000000238418579,-1.0659283806342372
-1.3294511470363606,-0.5999999046325684,-1.0621082142001146
-1.3246914089520538,-0.5999999046325684,-1.058312221384079
-1.319961494117825,-0.5999999046325684,-1.0545400132471672
-1.3152609266201367,-0.5999999046325684,-1.0507912102381642
-1.3105892419357623,-0.5999999046325684,-1.0470654418898726
-1.305945986566306,-0.5999999046325684,-1.0433623465276325
-1.3013307176873605,-0.5999999046325684,-1.039681570989518
-1.2967430028116018,-0.5600004196166992,-1.0360227703576477
-1.2921824194651517,-0.5000001192092896,-1.0323856077000773
-1.2876485548765904,-0.5,-1.028769753822781
-1.2831410056780237,-0.5,-1.0251748870312445
-1.2786593776176507,-0.5,-1.0216006929012336
-1.2742032852832956,-0.5,-1.0180468640583036
-1.2697723518364095,-0.5,-1.01451309996566
-1.2653662087560678,-0.5,-1.0109991067199924
-1.260984495592512,-0.5,-1.0075045968549168
-1.256626859729808,-0.5,-1.0040292891516922
-1.252292956157222,-0.5,-1.000572908456887
-1.2479824472489296,-0.5,-0.997135185506693
-1.2436950025516933,-0.5,-0.9937158567575926
-1.2394302985801646,-0.5,-0.9903146642231092
-1.2351880186194821,-0.5,-0.986931355316374
-1.230967852534858,-0.5,-0.9835656826982675
-1.2267694965878504,-0.5,-0.9802174041308931
-1.2225926532590454,-0.5,-0.9768862823361613
-1.218437031076886,-0.5,-0.9735720848592779
-1.2143023444523737,-0.5,-0.9702745839369153
-1.2101883135194302,-0.5,-0.9669935563698963
-1.206094663980661,-0.5,-0.9637287834001881
-1.202021126958318,-0.5,-0.9604800505920424
-1.1979674388502461,-0.5,-0.9572471477171082
-1.19393334119061,-0.5,-0.9540298686433596
-1.1899185805152233,-0.5,-0.9508280112276928
-1.185922908231284,-0.5,-0.9476413772120369
-1.181946080491353,-0.5,-0.944469772122849
-1.177987858071406,-0.5,-0.9413130051738589
-1.1740480062528018,-0.5,-0.9381708891719353
-1.1701262947080195,-0.5,-0.9350432404259591
-1.166222497390014,-0.5,-0.9319298786585823
-1.1623363924250603,-0.4999999403953552,-0.9288306269207691
-1.1584677620089476,-0.49999988079071045,-0.9257453115090076
-1.154616392306402,-0.40000009536743164,-0.9226737618850982
-1.1507820733536176,-0.40000009536743164,-0.9196158105984198
-1.1469645989637811,-0.40000009536743164,-0.9165712932105835
-1.1431637666354737,-0.40000009536743164,-0.9135400482223813
-1.1393793774638543,-0.40000009536743164,-0.9105219170029527
-1.1356112360545199,-0.40000009536743164,-0.9075167437210866
-1.1318591504399387,-0.40000009536743164,-0.9045243752785751
-1.1281229319983797,-0.40000009536743164,-0.9015446612455574
-1.1244023953752316,-0.40000009536743164,-0.8985774537977712
-1.1206973584066404,-0.40000009536743164,-0.8956226076556507
-1.1170076420453783,-0.40000009536743164,-0.8926799800252064
-1.113333070288862,-0.40000009536743164,-0.8897494305406176
-1.1096734701092563,-0.40000009536743164,-0.8868308212084892
-1.106028671385576,-0.40000009536743164,-0.8839240163537005
