sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
793,1.5000215557826206,-0.012897332648139076,-0.05877733919876589,-0.00136451635532146,0.07087372930562937,-0.015422570097816567,-0.1184748357416654,-0.02045950376142485,0.005213681802765579,-0.5538665403751244,-0.4330121966512987,0.4335744479520258,-0.1537441046487916
233,4.748402044445479,-0.044889667953562654,0.09924344604656835,0.14818866578223822,0.012455346611998708,0.029248770024683735,0.22102294072914658,0.009331587563950822,0.6088291817407657,1.3513631466601894,-0.39224769171957424,0.17301373904251954,0.17446394371600774
544,1.6305325012567589,-0.11867067880802518,-0.013143440890023039,0.22603496255389924,-0.033637394367505166,0.06602504908734394,-0.2145589583592838,0.047576631715278435,-0.2444787995496737,-0.3535117281480707,-0.12119435750671441,-0.21007722896063838,0.24178980828962365
196,5.86253596732246,-0.041902604252943586,-0.15796770086632628,0.18400281676231076,0.378146668430682,0.008933979354748989,0.011422560774451408,0.04470142332783639,-0.2637753992421891,0.8126303594445332,2.450220502421922,0.1903396331306832,-0.11259490816379784
839,1.6522585082134644,-0.039879693109679246,-0.1668191258059006,0.11597621916639769,0.18153510506766515,-0.015348668737960347,-0.004554693930090403,-0.1611678349020337,0.5684200332791054,-0.5419660969994153,-0.3174807937905031,0.037138220480005826,-0.3619727987046752
1344,1.4055066627031394,-0.01116616083793559,-0.027091848669236814,-0.020864015589610894,-0.1219770950984483,-0.013392113912660136,-0.12342160308702362,0.03259566285522833,-0.40086362589985997,-0.46999258187927273,0.11191470709745037,-0.10435492917470598,0.19574163069866674
81,6.428608685726211,0.02135555104081772,0.1050469023464573,0.10546494879448462,0.11917150119803219,0.013936799020091517,0.2751528351024934,0.11782732266716545,0.9407722130922467,1.284020838199942,0.7561339541690291,0.23678065272469304,0.09456653117020652
1565,1.0136917871245492,-0.06547375762990833,-0.012282841956119585,0.21781560777169112,-0.08210404361813908,-0.039539946915459055,-0.13184747394119972,-0.009547868009778332,0.30953986095013797,-0.5159152167623995,-0.4797428436666256,-0.2292987566440797,-0.30628956865411805
1041,2.785934037489872,-0.007090710095320335,0.04338708111881927,-0.1771789716356753,-0.08511433010556103,-0.06170286980993833,-0.04173668336951582,-0.012394922299622113,-0.20170615771061723,-0.3833048819844819,1.1762276029506,0.02611926833916566,0.15205097589147182
1233,2.5321460001728386,0.020636772337376718,-0.011563560368052044,0.08524026814942662,-0.06406977393495822,-0.03603231774130091,-0.16843323278220487,-0.026667141774591903,0.19556320897514948,-0.45321251430558307,0.3675995753118641,0.5883237626180696,-0.32361768251290585
111,5.399828390149582,-0.03616007629897085,0.04236070113875703,0.060659843790123846,0.2581410519711885,-0.011564772973185266,0.5282461801284931,0.07742274158402884,0.5083752566666864,1.4317631724328777,0.14382761819417889,0.1935468908604427,-0.1551688535455881
1362,1.0816855399315637,0.003860551117514244,-0.004838754494059916,-0.12411915314677346,-0.0981488343464243,-0.034739542388609476,-0.07904806776296334,0.009887989339386278,-0.3419884145509499,-0.5641744127958634,-0.1680122259211227,-0.035269800602505445,0.15989756928338691
985,2.000070190813945,-0.005126527024577976,0.03977544263659029,-0.056631247847894015,0.0057529423964473745,-0.014273432591855234,-0.07346753931280954,0.007657297984280759,-0.298264015365404,-0.4611062843706333,0.22769489697714987,0.14342272063856637,0.1262573004935358
1352,1.8478437882735794,-0.00928350902873128,-0.06484733162019193,-0.040148529589890826,-0.07298591113191107,-0.026461024093542625,-0.11047289239792506,0.014845366132011189,-0.3602245428760662,-0.49594768595604444,0.619380298371338,-0.10839281542989754,0.14400372969388342
478,3.5690223715632143,0.0035329369778136833,-0.015066529465999855,-0.3528924775039044,0.07776096251143293,-0.06449369338039634,0.3166361556852788,-0.07868217969758072,0.4626255230073794,0.990823514656142,0.1455498540427623,0.21030138228399084,-0.4854517137542523
1350,2.1961679028778462,0.00783005455360789,-0.0202942449497233,-0.03498690957242663,-0.08150801746992593,-0.021335170169910368,-0.1337102887030796,0.04590096450852878,-0.33014831737028194,-0.49419309081281204,0.8850874847433395,-0.1081521222853991,0.1232989242053811
817,1.9999915880475472,0.042006666276978855,-0.16503041333269977,0.06987114204085565,0.27780092850583066,-0.02751648206388705,0.0028216631161450843,-0.17201584560189095,0.26284404965392083,-0.3072744298029615,-0.14957291128360395,0.04081381212123686,-0.23313522778292564
736,1.2003489727782757,-0.017153603684563073,0.032044668818336106,0.07128120600322083,-0.0035019098161215454,-0.010007712689183745,-0.15060063024412235,0.014740553894193598,-0.38556722184050074,-0.39507166170583813,-0.8623582121500531,0.3453110063554331,0.20285385363692687
310,4.459955828478139,0.04301217078612318,-0.12931595936103887,0.24925466278326752,0.15272915531048295,0.017900470728789242,0.05769854800814639,0.09395613560525487,0.4660251185503205,0.4432457807460038,0.5385131592323006,0.14452598368840164,0.02403196619953968
669,2.4451734666194485,-0.008649205327749949,-0.062395929779471795,0.3120421128507263,-0.00904143533572881,0.0648951330572584,-0.11459610881052154,-0.019556566468652243,-0.0460207773621295,-0.34677987155655565,0.15848138222314964,-0.20740405935806466,0.3658201562866407
485,3.4143869775987024,0.022821061515730833,-0.04079918421284214,-0.5582256301455495,-0.005443449222968411,-0.10534186826917002,0.5099444257211854,-0.08955586744380291,0.3495035778391012,0.9965552765601406,0.18453681212747025,0.2115028623364889,-0.41948967540763055
