sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
81,6.6801624,0.0075468044,0.03843432,0.14707696,0.014480901,0.027448652,0.56538796,0.061717346,0.16828643,1.8963642,0.66416967,0.018734036,0.1520785
1565,0.9394196,-0.018599978,0.004131953,0.047566094,0.017327638,0.01777985,-0.22905613,0.022268135,0.0408483,-1.0213138,-0.7566273,-0.07485507,-0.028487073
1041,2.4690228,-0.024500908,-0.009624691,0.0052279592,-0.2337758,0.0053770384,-0.24126314,-0.06361581,-0.00031184198,-0.70782685,0.85781795,-0.0022293096,-0.034688625
1233,2.468625,0.0019451166,-0.0040659783,0.023231544,0.02560384,0.008914503,-0.11782503,-0.10256594,-0.026823472,-0.51560813,0.06439022,0.16938101,0.023610339
111,5.941652,0.0054809386,0.019836819,0.12661645,0.17329568,0.032724097,0.6018165,-0.0045723785,0.14998837,2.0185466,-0.09827616,0.032720134,-0.034962185
1362,1.2086155,-0.010960382,-0.0014574581,0.0460138,-0.11689045,0.014830721,-0.16320693,-0.045588095,-0.010607971,-0.99434006,-0.42174602,0.003143959,-0.009012586
985,2.137413,-0.009609595,-0.0006855099,0.030205416,0.04871763,-0.008263208,-0.13702103,-0.109164774,-0.010550988,-0.49799412,-0.10723728,0.013339214,0.007240432
1352,1.7070122,-0.0075346,-0.016841663,0.05191477,-0.20258571,-0.00523204,-0.16688192,-0.09953951,0.005074501,-0.9550539,0.23891583,-0.050212935,-0.0034475182
478,3.5107427,0.0021711092,-0.003624322,-0.3729028,-0.024685504,-0.03282602,0.39854068,-0.20804003,0.08761729,0.8336906,-0.06220384,0.036429793,-0.06186059
1350,2.2004862,-0.01840889,-0.0043179602,0.05250575,-0.23419537,0.01310273,-0.10393175,-0.105079345,0.004287543,-0.9165408,0.64340985,-0.047722884,-0.0010589554
817,1.9193233,0.0162104,0.0005773755,0.003491816,0.09209796,0.0173665,-0.030659046,-0.13063355,-0.0021908819,-0.5716314,-0.44193637,0.028632512,0.019560779
736,1.3640726,-0.00017393519,0.013061785,0.17936648,0.026130334,0.019420218,-0.24765003,-0.06099003,-0.03270902,-0.6293863,-0.8653591,0.05629817,-0.012373425
310,4.3576174,-0.009504216,-0.0063384036,0.31342074,0.025159605,0.0044982694,0.34584978,0.036898423,0.05297278,0.4031844,0.25636035,0.017488228,-0.0008075798
669,2.3304577,-0.0070794853,-0.011512348,0.18017167,0.03719174,0.002294505,-0.12995186,-0.016669221,-0.0042837206,-0.45238665,-0.082212314,-0.10678069,0.0032381858
485,3.5592895,-0.030849975,-0.007180616,-0.36469945,-0.012156812,-0.038439207,0.3795644,-0.2037848,0.08642247,0.8550065,0.010797738,0.035008863,-0.06883596
1112,0.66066414,0.008400285,0.0014216552,0.066078275,-0.12897125,-0.0031399848,-0.237315,-0.0025197892,-0.021087004,-1.1432683,-0.80654925,0.018484129,-0.009306336
