sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3-N2i,pHO,CODo,NH3-NO,TempO,pHMBR
756,113.76812013145121,1.351441366610245,4.059316860217696,0.283205341813748,-8.864975564724771,-1.754839115813026,-10.810275742071745,-0.3165487061765383,-14.399928710689746,-26.311691370715216,-1.795426895443034,-3.6377485233763167,2.595728666472911
1372,66.40862074121557,0.19868876189095594,-2.4482097309682893,-19.207298669995282,-5.463983459390681,-3.045245813141624,-9.625425284217664,-0.1288810200772687,-16.180414119332994,-49.634690425731705,-1.0920918540478386,-1.1791053877160595,0.845415218597006
497,284.35565727989245,1.8960400923398026,2.350905994505716,30.040549123482418,10.775073538195242,-0.9394276792710435,-11.45912791609683,1.5258868817482927,14.007992876670418,70.2413484371627,4.163190826923846,1.7880493060310236,-13.404686727146162
1391,90.42437238188546,1.5538485928024515,1.1152480757309735,-15.940965516099658,-3.461590998219053,-1.6088267478775102,-8.90220580127735,-0.15475211535738254,-18.890810366637908,-40.23213115381128,2.886355041818116,-0.6367768309724824,1.3271176764394959
518,194.76218479654932,0.8257175115605839,-0.016439051451357045,28.028407279261444,7.262370013785992,-21.856502054213927,-5.255338200233535,1.5300884700991375,16.79515412333753,0.570864473945354,-1.1307629390737333,0.7071057860154497,-6.068343141830679
422,355.0404508276514,2.8142404200746696,-2.43821549682646,38.58356916445207,13.096227888941968,19.424762370710276,11.957135380300603,2.355591116880477,22.93833521910227,57.515938560442194,-2.056379310820765,4.831007965883012,12.6483750231641
86,375.12574744846233,-0.6687842158592183,1.3149653628598323,28.220935616007704,12.317221607314867,7.092392408229988,23.722375574832917,2.130237773526776,21.683340057975904,90.74240293482616,4.738653589027068,4.780351510451941,5.681792703921522
1200,114.438650033302,0.7309415056342143,-0.26885863701206103,-26.78699587340703,1.177450410362565,-1.849375191104181,-9.002516805429318,-0.9186437845041671,13.58701983220459,-32.72731501293177,-2.236899340928773,0.4292059125400979,-1.0652255074691221
1517,79.46555522433728,0.41855612649239615,-1.6622166706330987,-13.100777215545662,-22.455671989322912,-2.038801032110441,-9.242914998173454,-0.04616414679932142,9.723331918414809,-43.80007440742203,-2.995841426145687,-5.873921839879143,-2.829811619885188
365,424.82919261831506,2.7838021386430705,1.4294927020274621,36.522190257563494,16.415739277758014,7.522401352104888,22.319420991548782,2.0331047255353965,23.741688898716482,113.75895122423829,5.034676979543106,5.708757665426267,14.189103879862568
265,435.40749798683083,2.6597547505941095,6.323437159239726,33.42544714448678,11.303640051301773,2.5652230453163987,23.04799913841062,2.1011303578483753,28.27136717676344,133.52201805555399,-0.7891625687525788,5.901639634840592,13.705141515880632
287,417.2257308849603,-1.2109520062210521,1.5336986956177263,29.426310122203347,7.805176222893628,4.944139754571914,25.765218610369164,1.9378820803309338,27.568178060004016,126.59108721156261,1.8055455858879739,5.22950724458686,12.460076777806103
1586,112.80946947192396,3.749843532589827,1.1750378569552986,-26.337118013157625,-7.607202710086457,-3.4394686374510277,-8.576767634235845,-0.03657468438661127,11.80224537710448,-25.664658093376943,1.7891538919667798,-1.3051469367139226,-6.109737002631081
358,355.2348446515525,0.6108065151527292,-14.960423288571343,30.07216250024525,6.4225947209271625,7.755937817965204,19.85996170636466,2.224565486472032,-0.7852137658801468,110.80471372409613,6.124488073263478,4.8962821289755905,8.83910650719477
54,394.9880815982028,2.1710058084225223,5.674388803337285,32.08951051697348,12.95999561970604,2.3584990801186207,40.76519162293219,2.9422786021461853,22.469439438116922,81.4485820304675,3.7648180062987526,5.195264376568274,9.779245167768202
1398,89.53236532301706,1.1822012042662764,5.972110713548275,-9.43355088466933,-8.049166637010385,-2.7034596346058186,-10.24326184099558,-0.011735378214712355,-18.707526875773674,-43.54867990285494,-0.48176764149532864,-1.6035536995961857,3.790893375071436
