theoretical_quantiles,sample_quantiles,qq_line
-0.4563579155623492,-0.23533296585083008,-0.35640230449907057
-0.45416930497369423,-0.23466670513153076,-0.3546930643718931
-0.4519828677059153,-0.23271727561950684,-0.35298552154402946
-0.4497985890153949,-0.23253798484802246,-0.3512796645011507
-0.44761645424331536,-0.22916555404663086,-0.34957548179515374
-0.44543644881479566,-0.22906970977783203,-0.34787296204348767
-0.44325855823803917,-0.2289280891418457,-0.346172093928488
-0.4410827681034908,-0.22877907752990723,-0.34447286619671846
-0.4389090640830022,-0.22757220268249512,-0.34277526765831906
-0.43673743192900777,-0.22482168674468994,-0.34107928718636255
-0.4345678574737092,-0.22432208061218262,-0.3393849137162175
-0.4324003266282682,-0.22415709495544434,-0.337692136244918
-0.4302348253820094,-0.22137212753295898,-0.336000943830541
-0.42807133980163115,-0.22133827209472656,-0.33431132559159016
-0.42590985603042497,-0.2192997932434082,-0.33262327070638603
-0.4237503602875035,-0.21923542022705078,-0.3309367684124633
-0.42159283886703725,-0.21898221969604492,-0.3292518080059744
-0.41943727813749904,-0.21616244316101074,-0.3275683788411
-0.4172836645409163,-0.21410977840423584,-0.3258864703294646
-0.41513198459213285,-0.21390843391418457,-0.3242060719395601
-0.41298222487807645,-0.21358585357666016,-0.32252717319617374
-0.41083437205703555,-0.21217083930969238,-0.32084976367982365
-0.4086884128579441,-0.21082639694213867,-0.3191738330261997
-0.4065443340796719,-0.20981305837631226,-0.3174993709256098
-0.40440212259032504,-0.20871973037719727,-0.3158263671224333
-0.4022617653265514,-0.20806407928466797,-0.31415481141457846
-0.40012324929285453,-0.20805394649505615,-0.3124846936529471
-0.39798656156091544,-0.20713210105895996,-0.3108160037409045
-0.395851689268919,-0.20712041854858398,-0.30914873163375356
-0.39371861962089016,-0.20678186416625977,-0.3074828673382162
-0.39158733988603517,-0.2053532600402832,-0.3058184009119192
-0.3894578373980901,-0.2050309181213379,-0.30415532246288507
-0.3873300995546757,-0.20427072048187256,-0.3024936221490284
-0.3852041138166603,-0.20417287945747375,-0.30083329017765836
-0.38307986770752694,-0.2035367488861084,-0.2991743168049842
-0.3809573488127482,-0.2029438018798828,-0.29751669233562716
-0.3788365447791681,-0.20291376113891602,-0.29586040712213807
-0.37671744331438817,-0.20119954645633698,-0.2942054515645172
-0.37460003218616134,-0.20025205612182617,-0.29255181610974146
-0.37248429922179177,-0.2000102996826172,-0.29089949125129555
-0.37037023230753946,-0.19907164573669434,-0.28924846752870675
-0.3682578193880321,-0.19898605346679688,-0.28759873552708604
-0.3661470484656821,-0.19634294509887695,-0.2859502858766723
-0.3640379076001094,-0.19621562957763672,-0.284303109252382
-0.36193038490756974,-0.19478654861450195,-0.2826571963733624
-0.3598244685603895,-0.19418931007385254,-0.28101253800255027
-0.35772014678640457,-0.19402503967285156,-0.27936912494623367
-0.35561740786840546,-0.19385266304016113,-0.2777269480536186
-0.3535162401435886,-0.19251537322998047,-0.2760859982164005
-0.35141663200301093,-0.19239163398742676,-0.27444626636833824
-0.34931857189105114,-0.19206368923187256,-0.27280774348483344
-0.34722204830487663,-0.19190311431884766,-0.271170420582514
-0.3451270497939131,-0.19111943244934082,-0.2695342887188203
-0.34303356495932197,-0.190765380859375,-0.2678993389915964
-0.3409415824534813,-0.19011926651000977,-0.2662655625386854
-0.33885109097947086,-0.18995285034179688,-0.2646329505375268
