Date,NH3NMBR,NH3NMBR_rolling_mean_7,NH3NMBR_rolling_std_7,NH3NMBR_rolling_mean_14,NH3NMBR_rolling_std_14,NH3NMBR_rolling_mean_30,NH3NMBR_rolling_std_30
2021/10/31,4.056373626,4.116208791,0.043086243,4.179489796,0.076966808,4.739761905,1.067591755
2021/11/1,4.036428571,4.096263736,0.043086243,4.15994898,0.07600524,4.667642857,1.038220631
2021/11/2,4.016483516,4.076318681,0.043086243,4.146126374,0.083436151,4.538192308,0.845521931
2021/11/3,4.8,4.171153846,0.279379369,4.183571428,0.192476629,4.438192308,0.583138553
2021/11/4,4.24,4.188838304,0.279239636,4.18244113,0.192065719,4.362858974,0.434679528
2021/11/5,4.54,4.252229199,0.303991308,4.20416405,0.214466504,4.300858974,0.207244471
2021/11/6,4.65,4.334183673,0.325250068,4.23516876,0.24543831,4.314525641,0.216408789
2021/11/7,4.56,4.406130298,0.308843546,4.261169545,0.259827641,4.315192308,0.217156848
2021/11/8,4.45,4.465211931,0.262398146,4.280737833,0.263217512,4.308525641,0.209457377
2021/11/9,4.31,4.507142857,0.193021094,4.291730769,0.260814486,4.300192308,0.204009709
2021/11/10,4.54,4.47,0.146742405,4.320576923,0.264589461,4.303192308,0.206929462
2021/11/11,4.64,4.527142857,0.117148664,4.357990581,0.270436456,4.314192308,0.2158813
2021/11/12,4.51,4.522857143,0.117148664,4.387543171,0.262113502,4.313192308,0.214866348
2021/11/13,4.23,4.462857143,0.145340323,4.398520408,0.251061977,4.299525641,0.2062283
2021/11/14,4.21,4.412857143,0.165198294,4.409493721,0.237973374,4.289525641,0.202917396
2021/11/15,4.31,4.392857143,0.168395792,4.429034537,0.215117648,4.292192308,0.202633624
2021/11/16,4.21,4.378571429,0.180409587,4.442857143,0.191489247,4.292192308,0.202633624
2021/11/17,4.7,4.401428571,0.211693849,4.435714286,0.178571868,4.305192308,0.21589199
2021/11/18,4.5,4.381428571,0.190999875,4.454285714,0.169964444,4.314858974,0.217965223
2021/11/19,4.4,4.365714286,0.183017043,4.444285714,0.168646845,4.319,0.21837668
2021/11/20,4.6,4.418571429,0.190563075,4.440714286,0.16443209,4.330472527,0.223913785
2021/11/21,4.54,4.465714286,0.170084013,4.439285714,0.163399665,4.34060989,0.226354541
2021/11/22,4.32,4.467142857,0.168593622,4.43,0.166410059,4.344078755,0.225172324
2021/11/23,4.35,4.487142857,0.138649953,4.432857143,0.164523955,4.349212454,0.223428499
2021/11/24,4.2,4.415714286,0.139505931,4.408571429,0.172397445,4.350010989,0.222830261
2021/11/25,4.1,4.358571429,0.176297908,4.37,0.176983267,4.348141026,0.224740856
2021/11/26,4.35,4.351428571,0.17534999,4.358571429,0.17235282,4.355269231,0.22114792
2021/11/27,4.12,4.282857143,0.154565443,4.350714286,0.180957466,4.355395604,0.221007639
2021/11/28,4.01,4.207142857,0.136346897,4.336428571,0.199830973,4.352520146,0.225020127
2021/11/29,4.21,4.191428571,0.127204372,4.329285714,0.202616131,4.35697619,0.220643004
2021/11/30,4.5,4.212857143,0.165299152,4.35,0.20429993,4.371763736,0.214584641
2021/12/1,6.2,4.498571429,0.768232356,4.457142857,0.532186037,4.443882784,0.389929876
2021/12/2,7.9,5.041428571,1.465667409,4.7,1.063651186,4.573333333,0.735050237
2021/12/3,7.8,5.534285714,1.747396703,4.942857143,1.341694844,4.673333333,0.941910507
2021/12/4,6.5,5.874285714,1.655474324,5.078571429,1.399207782,4.748666667,0.994941458
2021/12/5,6.4,6.215714286,1.439234254,5.211428571,1.432055312,4.810666667,1.038490062
2021/12/6,7.5,6.685714286,1.19083804,5.438571429,1.528719208,4.905666667,1.147881657
2021/12/7,6.3,6.942857143,0.754668013,5.577857143,1.510635009,4.963666667,1.173487238
2021/12/8,6.1,6.928571429,0.771825295,5.713571429,1.461888174,5.018666667,1.187169143
2021/12/9,6.7,6.757142857,0.642539604,5.899285714,1.405185256,5.098333333,1.217770952
2021/12/10,6.5,6.571428571,0.449867705,6.052857143,1.338756188,5.163666667,1.239172369
2021/12/11,6.3,6.542857143,0.461364436,6.208571429,1.217979772,5.219,1.25197871
2021/12/12,5.9,6.471428571,0.521901286,6.343571429,1.048497879,5.265333333,1.250555003
2021/12/13,5.8,6.228571429,0.319970237,6.457142857,0.870644576,5.317666667,1.238527166
2021/12/14,5.55,6.121428571,0.406055356,6.532142857,0.721538725,5.362333333,1.221244937
2021/12/15,8.5,6.464285714,0.98518792,6.696428571,0.883712511,5.502,1.331373157
2021/12/16,9.3,6.835714286,1.463077318,6.796428571,1.08636024,5.671666667,1.477369711
2021/12/17,7.7,7.007142857,1.4872874,6.789285714,1.079561622,5.771666667,1.510492232
2021/12/18,7.1,7.121428571,1.454263027,6.832142857,1.079103464,5.858333333,1.509601645
2021/12/19,6.9,7.264285714,1.360365847,6.867857143,1.071951338,5.941666667,1.495257061
2021/12/20,6.7,7.392857143,1.235728048,6.810714286,1.056878308,6.011666667,1.479352336
2021/12/21,6.48,7.525714286,1.03889135,6.823571429,1.051267419,6.076333333,1.455004404
2021/12/22,6.51,7.241428571,0.999373613,6.852857143,1.035147173,6.149333333,1.418323278
2021/12/23,7.6,6.998571429,0.495056514,6.917142857,1.052721225,6.257666667,1.400151921
2021/12/24,7.5,6.97,0.451700491,6.988571429,1.056160369,6.367666667,1.362031149
2021/12/25,8.8,7.212857143,0.830997679,7.167142857,1.13888899,6.524333333,1.362507028
2021/12/26,8.9,7.498571429,1.026359725,7.381428571,1.164083378,6.676,1.365363663
2021/12/27,7.8,7.655714286,0.966158323,7.524285714,1.074342119,6.798666667,1.291098792
2021/12/28,7.1,7.744285714,0.86336275,7.635,0.924676659,6.901666667,1.179377636
2021/12/29,7.2,7.842857143,0.727683866,7.542142857,0.895958263,7.001333333,1.064844924
2021/12/30,7.3,7.8,0.752772653,7.399285714,0.739984036,7.094666667,0.955097877
2021/12/31,7.3,7.771428571,0.769662882,7.370714286,0.735186677,7.131333333,0.940571115
2022/1/1,7.2,7.542857143,0.639940473,7.377857143,0.732836203,7.108,0.929461839
2022/1/2,8.5,7.485714286,0.501426536,7.492142857,0.776066795,7.131333333,0.955844935
2022/1/3,8.3,7.557142857,0.582686716,7.606428571,0.76821078,7.191333333,0.971219402
2022/1/4,8.1,7.7,0.574456265,7.722142857,0.704886009,7.248,0.973048533
2022/1/5,7,7.671428571,0.607492896,7.757142857,0.650105655,7.231333333,0.972865421
2022/1/6,7.2,7.657142857,0.618754509,7.728571429,0.666135319,7.261333333,0.956901369
2022/1/7,7.3,7.657142857,0.618754509,7.714285714,0.673517909,7.301333333,0.93142358
2022/1/8,6.8,7.6,0.683130051,7.571428571,0.636611911,7.304666667,0.929374032
2022/1/9,6.4,7.3,0.683130051,7.392857143,0.583707363,7.301333333,0.932533565
2022/1/10,6.7,7.071428571,0.546852466,7.314285714,0.598533005,7.314666667,0.920504859
2022/1/11,6.5,6.842857143,0.340867241,7.271428571,0.635402442,7.334666667,0.894869412
2022/1/12,6.3,6.742857143,0.386683087,7.207142857,0.686646573,7.351333333,0.869600516
2022/1/13,6.1,6.585714286,0.393397896,7.121428571,0.746456832,7.369666667,0.835441173
2022/1/14,6.2,6.428571429,0.256347978,7.042857143,0.783202779,7.293,0.83366722
2022/1/15,6.4,6.371428571,0.197604704,6.985714286,0.799862626,7.196333333,0.757584561
2022/1/16,5.9,6.3,0.264575131,6.8,0.718973627,7.136333333,0.787026194
2022/1/17,5.6,6.142857143,0.310145895,6.607142857,0.643863681,7.086333333,0.835564989
2022/1/18,7.8,6.328571429,0.701698619,6.585714286,0.593369962,7.116333333,0.844750456
2022/1/19,7.5,6.5,0.828653526,6.621428571,0.633887361,7.143,0.843781104
2022/1/20,7.2,6.657142857,0.844308677,6.621428571,0.633887361,7.167,0.834461007
2022/1/21,6.5,6.7,0.824621125,6.564285714,0.603333232,7.166666667,0.834734454
2022/1/22,6,6.642857143,0.861891607,6.507142857,0.617020491,7.113333333,0.856912394
2022/1/23,6.1,6.671428571,0.836090676,6.485714286,0.626169236,7.066666667,0.873097274
2022/1/24,5.6,6.671428571,0.836090676,6.407142857,0.665020862,6.96,0.849178102
2022/1/25,5.1,6.285714286,0.851329492,6.307142857,0.749835147,6.833333333,0.833080421
2022/1/26,5.5,6,0.697614985,6.25,0.780285944,6.756666667,0.8467721
2022/1/27,5.7,5.785714286,0.45617457,6.221428571,0.793413823,6.71,0.865567384
2022/1/28,5.6,5.657142857,0.330943816,6.178571429,0.810677372,6.656666667,0.883442847
2022/1/29,5.5,5.585714286,0.29680842,6.114285714,0.827282059,6.596666667,0.899226999
2022/1/30,5.6,5.514285714,0.195180015,6.092857143,0.837086785,6.54,0.906908352
2022/1/31,5.4,5.485714286,0.195180015,6.078571429,0.847783147,6.48,0.921168673
2022/2/1,5.3,5.514285714,0.134518542,5.9,0.709279157,6.373333333,0.862607648
2022/2/2,4.3,5.342857143,0.479086432,5.671428571,0.668440863,6.24,0.86367299
2022/2/3,5.9,5.371428571,0.508967208,5.578571429,0.511676838,6.166666667,0.790605762
2022/2/4,5.5,5.357142857,0.502849026,5.507142857,0.437588296,6.116666667,0.783486168
2022/2/5,5.3,5.328571429,0.49904671,5.457142857,0.416421173,6.053333333,0.769564737
2022/2/6,5.2,5.271428571,0.485504156,5.392857143,0.377164085,5.983333333,0.747447765
2022/2/7,5.2,5.242857143,0.482552736,5.364285714,0.375411862,5.93,0.744242267
2022/2/8,5.3,5.242857143,0.482552736,5.378571429,0.368319618,5.893333333,0.74737856
2022/2/9,4.9,5.328571429,0.309377255,5.335714286,0.387511077,5.833333333,0.752619945
2022/2/10,3.7,5.014285714,0.606708528,5.192857143,0.569026545,5.74,0.836082821
2022/2/11,4.2,4.828571429,0.63170216,5.092857143,0.613269028,5.67,0.874603358
2022/2/12,4.1,4.657142857,0.645128263,4.992857143,0.654527764,5.603333333,0.915944334
2022/2/13,4,4.485714286,0.63620901,4.878571429,0.679568383,5.53,0.953812676
2022/2/14,3.7,4.271428571,0.607492896,4.757142857,0.729292899,5.44,0.995368585
2022/2/15,3.4,4,0.483045892,4.621428571,0.794382752,5.356666667,1.058197339
2022/2/16,3.6,3.814285714,0.291138978,4.571428571,0.837053965,5.29,1.104333158
2022/2/17,3.1,3.728571429,0.398807747,4.371428571,0.829669602,5.133333333,1.068783818
2022/2/18,3,3.557142857,0.419750493,4.192857143,0.837086785,4.983333333,1.040584495
2022/2/19,3,3.4,0.387298335,4.028571429,0.82874193,4.843333333,1.014271722
2022/2/20,2.8,3.228571429,0.340168026,3.857142857,0.815913161,4.72,1.030701134
2022/2/21,2.7,3.085714286,0.318478526,3.678571429,0.7717897,4.61,1.064910552
2022/2/22,2.9,3.014285714,0.291138978,3.507142857,0.639066971,4.503333333,1.070766188
2022/2/23,2.8,2.9,0.141421356,3.357142857,0.522882963,4.41,1.093665144
2022/2/24,2.7,2.842857143,0.127241802,3.285714286,0.540451582,4.33,1.128670258
2022/2/25,2.5,2.771428571,0.160356745,3.164285714,0.509308948,4.23,1.154048347
2022/2/26,2.1,2.642857143,0.269920623,3.021428571,0.507146726,4.11,1.182734995
2022/2/27,2.6,2.614285714,0.260950643,2.921428571,0.43177375,4.01,1.179231193
2022/2/28,2.5,2.585714286,0.260950643,2.835714286,0.381509437,3.91,1.175716949
2022/3/1,2.5,2.528571429,0.221466971,2.771428571,0.353941698,3.806666667,1.158159459
2022/3/2,2.5,2.485714286,0.186445447,2.692857143,0.267364015,3.71,1.141490254
2022/3/3,2.5,2.457142857,0.161834719,2.65,0.244162619,3.616666667,1.121293383
2022/3/4,2.5,2.457142857,0.161834719,2.614285714,0.22483205,3.556666667,1.131579102
2022/3/5,1.7,2.4,0.310912635,2.521428571,0.306791263,3.416666667,1.090739494
2022/3/6,1.6,2.257142857,0.41576092,2.435714286,0.381509437,3.286666667,1.066005542
2022/3/7,2.1,2.2,0.404145188,2.392857143,0.383233782,3.18,1.01655266
2022/3/8,2,2.128571429,0.386066858,2.328571429,0.366749907,3.073333333,0.963804721
2022/3/9,1.8,2.028571429,0.363841933,2.257142857,0.365248673,2.96,0.903098116
2022/3/10,1.7,1.914285714,0.313201593,2.185714286,0.369734089,2.84,0.816468425
2022/3/11,1.9,1.828571429,0.179947082,2.142857143,0.365248673,2.74,0.735128419
2022/3/12,1.8,1.842857143,0.171824939,2.121428571,0.376580917,2.676666667,0.731405512
2022/3/13,1.7,1.857142857,0.151185789,2.057142857,0.365248673,2.593333333,0.693284702
2022/3/14,1.5,1.771428571,0.160356745,1.985714286,0.369734089,2.506666667,0.660163686
