target_time,y_true,y_pred,residual,abs_error,dataset
2022-01-12,6.3,6.1790743,0.1209259,0.1209259,train
2022-01-13,6.1,6.0587206,0.041279316,0.041279316,train
2022-01-14,6.2,5.7244344,0.47556543,0.47556543,train
2022-01-15,6.4,5.572615,0.82738495,0.82738495,train
2022-01-16,5.9,5.8635745,0.03642559,0.03642559,train
2022-01-17,5.6,5.571759,0.02824068,0.02824068,train
2022-01-18,7.8,5.3759956,2.4240046,2.4240046,train
2022-01-19,7.5,6.9773293,0.52267075,0.52267075,train
2022-01-20,7.2,6.839509,0.3604908,0.3604908,train
2022-01-21,6.5,6.5327535,-0.032753468,0.032753468,train
2022-01-22,6.0,6.3802056,-0.38020563,0.38020563,train
2022-01-23,6.1,5.7323794,0.36762047,0.36762047,train
2022-01-24,5.6,5.3658795,0.23412037,0.23412037,train
2022-01-25,5.1,5.61234,-0.51234007,0.51234007,train
2022-01-26,5.5,5.147959,0.35204077,0.35204077,train
2022-01-27,5.7,5.3625145,0.3374853,0.3374853,train
2022-01-28,5.6,5.7567453,-0.15674543,0.15674543,train
2022-01-29,5.5,5.4087896,0.091210365,0.091210365,train
2022-01-30,5.6,5.805031,-0.20503092,0.20503092,train
2022-01-31,5.4,5.587133,-0.18713284,0.18713284,train
2022-02-01,5.3,5.137983,0.16201735,0.16201735,train
2022-02-02,4.3,5.040169,-0.7401686,0.7401686,train
2022-02-03,5.9,4.1843753,1.7156248,1.7156248,train
2022-02-04,5.5,5.5123844,-0.012384415,0.012384415,train
2022-02-05,5.3,4.6791487,0.6208515,0.6208515,train
2022-02-06,5.2,4.9731193,0.22688055,0.22688055,train
2022-02-07,5.2,4.9138913,0.2861085,0.2861085,train
2022-02-08,5.3,4.9974847,0.3025155,0.3025155,train
2022-02-09,4.9,4.7718644,0.12813568,0.12813568,train
2022-02-10,3.7,4.8491483,-1.1491482,1.1491482,train
2022-02-11,4.2,3.7797208,0.42027903,0.42027903,train
2022-02-12,4.1,4.3593245,-0.25932455,0.25932455,train
2022-02-13,4.0,4.10934,-0.10934019,0.10934019,train
2022-02-14,3.7,3.7579124,-0.05791235,0.05791235,train
2022-02-15,3.4,3.9374092,-0.53740907,0.53740907,train
2022-02-16,3.6,3.3298573,0.27014256,0.27014256,train
2022-02-17,3.1,3.6320589,-0.53205895,0.53205895,train
2022-02-18,3.0,3.1326056,-0.13260555,0.13260555,train
2022-02-19,3.0,3.208064,-0.20806408,0.20806408,train
2022-02-20,2.8,3.111848,-0.31184816,0.31184816,train
2022-02-21,2.7,3.0391304,-0.3391304,0.3391304,train
2022-02-22,2.9,2.7804263,0.11957383,0.11957383,train
2022-02-23,2.8,2.8729963,-0.07299638,0.07299638,train
2022-02-24,2.7,2.9291656,-0.22916555,0.22916555,train
2022-02-25,2.5,3.0584114,-0.55841136,0.55841136,train
2022-02-26,2.1,2.8737667,-0.77376676,0.77376676,train
2022-02-27,2.6,2.462742,0.13725781,0.13725781,train
2022-02-28,2.5,2.969848,-0.46984792,0.46984792,train
2022-03-01,2.5,3.0610347,-0.5610347,0.5610347,train
2022-03-02,2.5,3.0276432,-0.5276432,0.5276432,train
2022-03-03,2.5,2.8161385,-0.3161385,0.3161385,train
2022-03-04,2.5,2.9158053,-0.41580534,0.41580534,train
2022-03-05,1.7,2.7725844,-1.0725844,1.0725844,train
2022-03-06,1.6,2.1889548,-0.5889548,0.5889548,train
2022-03-07,2.1,2.1685343,-0.068534374,0.068534374,train
2022-03-08,2.0,2.3334463,-0.33344626,0.33344626,train
2022-03-09,1.8,2.3253772,-0.5253773,0.5253773,train
2022-03-10,1.7,2.1112196,-0.4112196,0.4112196,train
2022-03-11,1.9,2.1346667,-0.2346667,0.2346667,train
2022-03-12,1.8,2.132383,-0.33238316,0.33238316,train
2022-03-13,1.7,1.7409878,-0.04098773,0.04098773,train
2022-03-14,1.5,2.159415,-0.659415,0.659415,train
2022-03-15,1.8,1.7690477,0.030952215,0.030952215,train
2022-03-16,1.6,1.8478979,-0.24789786,0.24789786,train
2022-03-17,1.7,1.8536689,-0.15366888,0.15366888,train
2022-03-18,1.7,1.7829489,-0.082948804,0.082948804,train
2022-03-19,1.7,1.7945049,-0.09450483,0.09450483,train
2022-03-20,1.8,1.7911446,0.008855343,0.008855343,train
2022-03-21,1.5,1.9442053,-0.44420528,0.44420528,train
2022-03-22,1.4,1.667727,-0.26772702,0.26772702,train
2022-03-23,2.6,1.7487211,0.8512788,0.8512788,train
2022-03-24,2.5,2.677573,-0.17757297,0.17757297,train
2022-03-25,2.7,2.4339108,0.2660892,0.2660892,train
2022-03-26,2.8,2.9205487,-0.120548725,0.120548725,train
2022-03-27,2.6,2.8712595,-0.27125955,0.27125955,train
2022-03-28,2.4,2.5919032,-0.19190311,0.19190311,train
2022-03-29,2.7,2.5277922,0.17220783,0.17220783,train
2022-03-30,2.9,2.6452565,0.25474358,0.25474358,train
