time_col_std,y_true_std,y_pred_std,residual,abs_error,dataset
2022/4/11,361,366.5214996,-5.521499569,5.521499569,train
2022/4/12,344,355.2623116,-11.26231156,11.26231156,train
2022/4/13,354,343.8430934,10.15690661,10.15690661,train
2022/4/14,339,351.0823112,-12.08231118,12.08231118,train
2022/4/15,328,340.3588977,-12.3588977,12.3588977,train
2022/4/16,385,340.2530759,44.7469241,44.7469241,train
2022/4/17,346,372.4207683,-26.42076834,26.42076834,train
2022/4/18,334,346.7853201,-12.78532006,12.78532006,train
2022/4/19,317,331.6784158,-14.6784158,14.6784158,train
2022/4/20,321,322.4737696,-1.473769611,1.473769611,train
2022/4/21,341,325.86611,15.13388997,15.13388997,train
